"id";"garden";"species";"compound";"time";"diam";"can.be.presented"
5626;2;2;12;11;12;TRUE
5627;2;2;12;11;12,4;TRUE
5628;2;2;12;11;12;TRUE
5629;2;2;12;11;11,5;TRUE
5630;2;2;12;11;11,8;TRUE
5631;2;2;12;11;12;TRUE
5632;2;2;12;11;12,3;TRUE
5633;2;2;12;11;11,2;TRUE
5634;2;2;12;11;12,1;TRUE
5635;2;2;12;11;12,2;TRUE
5636;2;2;12;11;12,2;TRUE
5637;2;2;12;11;11,7;TRUE
5638;2;2;12;11;11,9;TRUE
5639;2;2;12;11;12,3;TRUE
5640;2;2;12;11;12,1;TRUE
5641;2;2;12;11;11,6;TRUE
5642;2;2;12;11;12,1;TRUE
5643;2;2;12;11;12,6;TRUE
5644;2;2;12;11;12;TRUE
5645;2;2;12;11;11,8;TRUE
5646;2;2;12;11;11,8;TRUE
5647;2;2;12;11;11,7;TRUE
5648;2;2;12;11;11,7;TRUE
5649;2;2;12;11;11,2;TRUE
5650;2;2;12;11;11,7;TRUE
5651;2;2;12;11;12,1;TRUE
5652;2;2;12;11;11,6;TRUE
5653;1;1;13;11;8,2;TRUE
5654;1;1;13;11;8,7;TRUE
5655;1;1;13;11;8,4;TRUE
5656;1;1;13;11;8,3;TRUE
5657;1;1;13;11;8,5;TRUE
5658;1;1;13;11;8,7;TRUE
5659;1;1;13;11;8,1;TRUE
5660;1;1;13;11;8,8;TRUE
5661;1;1;13;11;8,3;TRUE
5662;1;1;13;11;8,9;TRUE
5663;1;1;13;11;8,8;TRUE
5664;1;1;13;11;8,4;TRUE
5665;1;1;13;11;8,9;TRUE
5666;1;1;13;11;8,5;TRUE
5667;1;1;13;11;8,4;TRUE
5668;1;1;13;11;8,6;TRUE
5669;1;1;13;11;8,5;TRUE
5670;1;1;13;11;8,9;TRUE
5671;1;1;13;11;8,3;TRUE
5672;1;1;13;11;8,7;TRUE
5673;1;1;13;11;8,2;TRUE
5674;1;1;13;11;8,6;TRUE
5675;1;1;13;11;8,4;TRUE
5676;1;1;13;11;8,6;TRUE
5677;1;1;13;11;8,4;TRUE
5678;1;1;13;11;8,6;TRUE
5679;1;1;13;11;8,8;TRUE
5680;1;1;13;11;8,3;TRUE
5681;1;1;13;11;8,4;TRUE
5682;1;1;13;11;8,2;TRUE
5683;1;1;13;11;8,4;TRUE
5684;1;1;13;11;8,2;TRUE
5685;1;1;13;11;8,3;TRUE
5686;1;1;13;11;8,5;TRUE
5687;1;1;13;11;8,3;TRUE
5688;1;1;13;11;8,8;TRUE
5689;1;1;13;11;8,4;TRUE
5690;1;1;13;11;9,2;TRUE
5691;1;1;13;11;8,5;TRUE
5692;1;1;13;11;8,2;TRUE
5693;2;1;13;11;10,2;TRUE
5694;2;1;13;11;10,2;TRUE
5695;2;1;13;11;10;TRUE
5696;2;1;13;11;10,2;TRUE
5697;2;1;13;11;9,6;TRUE
5698;2;1;13;11;9,4;TRUE
5699;2;1;13;11;9,1;TRUE
5700;2;1;13;11;9,4;TRUE
5701;2;1;13;11;9,9;TRUE
5702;2;1;13;11;9,6;TRUE
5703;2;1;13;11;9,8;TRUE
5704;2;1;13;11;9,2;TRUE
5705;2;1;13;11;9,7;TRUE
5706;2;1;13;11;9,3;TRUE
5707;2;1;13;11;9,7;TRUE
5708;2;1;13;11;9,5;TRUE
5709;2;1;13;11;9,5;TRUE
5710;2;1;13;11;9,4;TRUE
5711;2;1;13;11;9,4;TRUE
5712;2;1;13;11;9,4;TRUE
5713;2;1;13;11;9,8;TRUE
5714;2;1;13;11;9,2;TRUE
5715;2;1;13;11;9,6;TRUE
5716;2;1;13;11;9,1;TRUE
5717;2;1;13;11;9,5;TRUE
5718;2;1;13;11;9,8;TRUE
5719;2;1;13;11;9,7;TRUE
5720;2;1;13;11;9,4;TRUE
5721;2;1;13;11;10,3;TRUE
5722;2;1;13;11;10;TRUE
5723;2;1;13;11;9,3;TRUE
5724;2;1;13;11;9,8;TRUE
5725;2;1;13;11;9,4;TRUE
5726;2;1;13;11;10;TRUE
5727;2;1;13;11;9,3;TRUE
5728;2;1;13;11;9,4;TRUE
5729;2;1;13;11;9,4;TRUE
5730;2;1;13;11;9,2;TRUE
5731;2;1;13;11;9,5;TRUE
5732;2;1;13;11;9;TRUE
5733;1;2;13;11;10,8;TRUE
5734;1;2;13;11;11,1;TRUE
5735;1;2;13;11;10,3;TRUE
5736;1;2;13;11;10,7;TRUE
5737;1;2;13;11;11,1;TRUE
5738;1;2;13;11;11,1;TRUE
5739;1;2;13;11;10,4;TRUE
5740;1;2;13;11;10,6;TRUE
5741;1;2;13;11;11,2;TRUE
5742;1;2;13;11;11,1;TRUE
5743;1;2;13;11;11,5;TRUE
5744;1;2;13;11;11,1;TRUE
5745;1;2;13;11;11,4;TRUE
5746;1;2;13;11;10,7;TRUE
5747;1;2;13;11;10,9;TRUE
5748;1;2;13;11;11,4;TRUE
5749;1;2;13;11;11;TRUE
5750;1;2;13;11;10,9;TRUE
5751;1;2;13;11;10,7;TRUE
5752;1;2;13;11;11,4;TRUE
5753;1;2;13;11;11;TRUE
5754;1;2;13;11;11,5;TRUE
5755;1;2;13;11;11,1;TRUE
5756;1;2;13;11;11,2;TRUE
5757;1;2;13;11;11,1;TRUE
5758;1;2;13;11;10,5;TRUE
5759;1;2;13;11;11,3;TRUE
5760;1;2;13;11;10,9;TRUE
5761;1;2;13;11;11,4;TRUE
5762;1;2;13;11;11,5;TRUE
5763;1;2;13;11;10,7;TRUE
5764;1;2;13;11;10,5;TRUE
5765;1;2;13;11;10,5;TRUE
5766;1;2;13;11;11,7;TRUE
5767;1;2;13;11;10,5;TRUE
5768;1;2;13;11;11,1;TRUE
5769;1;2;13;11;10,9;TRUE
5770;1;2;13;11;11;TRUE
5771;1;2;13;11;10,5;TRUE
5772;1;2;13;11;10,4;TRUE
5773;2;2;13;11;12,5;TRUE
5774;2;2;13;11;11,9;TRUE
5775;2;2;13;11;12,6;TRUE
5776;2;2;13;11;11,3;TRUE
5777;2;2;13;11;11,8;TRUE
5778;2;2;13;11;12,2;TRUE
5779;2;2;13;11;11,4;TRUE
5780;2;2;13;11;11,8;TRUE
5781;2;2;13;11;12,1;TRUE
5782;2;2;13;11;12;TRUE
5783;2;2;13;11;12,1;TRUE
5784;2;2;13;11;12,2;TRUE
5785;2;2;13;11;11,5;TRUE
5786;2;2;13;11;12,5;TRUE
5787;2;2;13;11;11,9;TRUE
5788;2;2;13;11;12;TRUE
5789;2;2;13;11;12,5;TRUE
5790;2;2;13;11;11,5;TRUE
5791;2;2;13;11;12,6;TRUE
5792;2;2;13;11;10,7;TRUE
5793;2;2;13;11;11,8;TRUE
5794;2;2;13;11;12,1;TRUE
5795;2;2;13;11;12,5;TRUE
5796;2;2;13;11;11,9;TRUE
5797;2;2;13;11;11,2;TRUE
5798;2;2;13;11;12,4;TRUE
5799;2;2;13;11;11,5;TRUE
5800;2;2;13;11;12,3;TRUE
5801;2;2;13;11;11,8;TRUE
5802;2;2;13;11;12;TRUE
5803;2;2;13;11;12;TRUE
5804;2;2;13;11;12,1;TRUE
5805;2;2;13;11;12,6;TRUE
5806;2;2;13;11;12,1;TRUE
5807;2;2;13;11;12;TRUE
5808;2;2;13;11;11,8;TRUE
5809;2;2;13;11;12,7;TRUE
5810;2;2;13;11;11,9;TRUE
5811;2;2;13;11;11;TRUE
5812;2;2;13;11;11,6;TRUE
5813;1;1;14;11;8,8;TRUE
5814;1;1;14;11;8,9;TRUE
5815;1;1;14;11;8,8;TRUE
5816;1;1;14;11;9;FALSE
5817;1;1;14;11;8,7;FALSE
5818;1;1;14;11;8,7;TRUE
5819;1;1;14;11;8,5;TRUE
5820;1;1;14;11;8,5;TRUE
5821;1;1;14;11;8,6;TRUE
5822;1;1;14;11;9,1;TRUE
5823;1;1;14;11;8,7;TRUE
5824;1;1;14;11;8,9;TRUE
5826;1;1;14;11;8,3;TRUE
5829;1;1;14;11;8,6;TRUE
5830;1;1;14;11;8,5;TRUE
5831;1;1;14;11;8,1;TRUE
5832;1;1;14;11;8,2;TRUE
5833;1;1;14;11;8,4;TRUE
5834;1;1;14;11;8,8;TRUE
5835;1;1;14;11;8,6;TRUE
5836;1;1;14;11;8,5;TRUE
5837;1;1;14;11;8,5;FALSE
5838;1;1;14;11;9;TRUE
5839;1;1;14;11;8,9;TRUE
5841;1;1;14;11;8,4;TRUE
5842;1;1;14;11;8,3;TRUE
5843;1;1;14;11;8,6;TRUE
5844;1;1;14;11;8,7;TRUE
5845;1;1;14;11;8,4;TRUE
5847;1;1;14;11;8,7;TRUE
5848;1;1;14;11;8,5;TRUE
5851;1;1;14;11;8,3;TRUE
5852;1;1;14;11;8,5;TRUE
5853;2;1;14;11;9,6;TRUE
5854;2;1;14;11;9,2;TRUE
5855;2;1;14;11;10,5;TRUE
5856;2;1;14;11;9;TRUE
5857;2;1;14;11;9,5;TRUE
5858;2;1;14;11;9,3;TRUE
5859;2;1;14;11;9,8;TRUE
5860;2;1;14;11;9,7;TRUE
5861;2;1;14;11;9,6;TRUE
5862;2;1;14;11;9,8;TRUE
5863;2;1;14;11;9,7;TRUE
5864;2;1;14;11;9,6;TRUE
5865;2;1;14;11;9,4;TRUE
5866;2;1;14;11;9,1;TRUE
5867;2;1;14;11;8,9;TRUE
5868;2;1;14;11;9,8;TRUE
5869;2;1;14;11;9,9;TRUE
5870;2;1;14;11;9,7;TRUE
5871;2;1;14;11;9,6;TRUE
5872;2;1;14;11;9,5;TRUE
5873;2;1;14;11;9,7;TRUE
5874;2;1;14;11;9,6;TRUE
5875;2;1;14;11;9,5;TRUE
5876;2;1;14;11;9,7;TRUE
5877;2;1;14;11;9,7;TRUE
5878;2;1;14;11;9,8;TRUE
5879;2;1;14;11;9,5;TRUE
5880;2;1;14;11;10,1;TRUE
5881;2;1;14;11;9,2;TRUE
5882;2;1;14;11;10,1;TRUE
5883;2;1;14;11;10,1;TRUE
5884;2;1;14;11;9,3;TRUE
5885;2;1;14;11;9,3;TRUE
5886;2;1;14;11;9,5;TRUE
5887;2;1;14;11;9,9;TRUE
5888;2;1;14;11;9,5;TRUE
5889;2;1;14;11;10,1;TRUE
5890;2;1;14;11;9,2;TRUE
5891;2;1;14;11;9,6;TRUE
5892;2;1;14;11;9,8;TRUE
5893;1;2;14;11;11;TRUE
5894;1;2;14;11;10,7;TRUE
5896;1;2;14;11;11,5;TRUE
5898;1;2;14;11;11,5;TRUE
5900;1;2;14;11;11,6;TRUE
5901;1;2;14;11;11;TRUE
5903;1;2;14;11;10,8;TRUE
5904;1;2;14;11;11;TRUE
5905;1;2;14;11;10,4;TRUE
5906;1;2;14;11;11;TRUE
5908;1;2;14;11;11,2;TRUE
5909;1;2;14;11;10,8;TRUE
5910;1;2;14;11;11,3;TRUE
5911;1;2;14;11;11,6;TRUE
5912;1;2;14;11;11,2;TRUE
5913;1;2;14;11;11,3;TRUE
5917;1;2;14;11;10,8;TRUE
5918;1;2;14;11;11,6;TRUE
5919;1;2;14;11;11,3;TRUE
5920;1;2;14;11;10,9;TRUE
5921;1;2;14;11;10,8;TRUE
5922;1;2;14;11;10,8;TRUE
5924;1;2;14;11;10,6;FALSE
5925;1;2;14;11;10,7;TRUE
5927;1;2;14;11;11,1;TRUE
5928;1;2;14;11;11,1;TRUE
5929;1;2;14;11;11,2;TRUE
5930;1;2;14;11;10,9;TRUE
5932;1;2;14;11;11;TRUE
5933;2;2;14;11;12,4;TRUE
5934;2;2;14;11;11,2;TRUE
5935;2;2;14;11;11,5;TRUE
5936;2;2;14;11;11,7;TRUE
5937;2;2;14;11;12,5;TRUE
5938;2;2;14;11;12;TRUE
5939;2;2;14;11;12,1;TRUE
5940;2;2;14;11;12,9;TRUE
5941;2;2;14;11;12,3;TRUE
5942;2;2;14;11;12,3;TRUE
5943;2;2;14;11;12;TRUE
5944;2;2;14;11;10,9;TRUE
5945;2;2;14;11;11,8;TRUE
5946;2;2;14;11;12,2;TRUE
5947;2;2;14;11;11,3;TRUE
5948;2;2;14;11;12,8;TRUE
5949;2;2;14;11;11,5;TRUE
5950;2;2;14;11;11,6;TRUE
5951;2;2;14;11;11,4;FALSE
5952;2;2;14;11;11,8;TRUE
5953;2;2;14;11;11,2;TRUE
5954;2;2;14;11;12,3;TRUE
5955;2;2;14;11;12,3;TRUE
5956;2;2;14;11;11,8;TRUE
5957;2;2;14;11;12,4;TRUE
5958;2;2;14;11;11,7;TRUE
5959;2;2;14;11;12,1;TRUE
5960;2;2;14;11;11,2;TRUE
5962;2;2;14;11;11,9;TRUE
5963;2;2;14;11;12;TRUE
5965;2;2;14;11;12,6;TRUE
5966;2;2;14;11;12,7;TRUE
5967;2;2;14;11;11,3;TRUE
5968;2;2;14;11;11,5;TRUE
5969;2;2;14;11;10,8;TRUE
5970;2;2;14;11;12,2;TRUE
5971;2;2;14;11;12,5;TRUE
5972;2;2;14;11;12,5;FALSE
5974;1;1;15;11;8,6;TRUE
5975;1;1;15;11;8,5;TRUE
5976;1;1;15;11;8,3;TRUE
5977;1;1;15;11;8,7;TRUE
5978;1;1;15;11;8,5;TRUE
5979;1;1;15;11;8,2;TRUE
5980;1;1;15;11;8,6;TRUE
5981;1;1;15;11;8,7;TRUE
5982;1;1;15;11;8,7;TRUE
5983;1;1;15;11;8,5;TRUE
5984;1;1;15;11;9,3;TRUE
5985;1;1;15;11;8,6;TRUE
5986;1;1;15;11;8,8;TRUE
5987;1;1;15;11;8,6;TRUE
5988;1;1;15;11;8,6;TRUE
5989;1;1;15;11;8,7;TRUE
5990;1;1;15;11;8,6;TRUE
5991;1;1;15;11;8,5;TRUE
5993;1;1;15;11;8,5;TRUE
5994;1;1;15;11;8,5;TRUE
5995;1;1;15;11;8,5;TRUE
5996;1;1;15;11;8,6;TRUE
5997;1;1;15;11;8,8;TRUE
5998;1;1;15;11;8,5;TRUE
5999;1;1;15;11;8,3;TRUE
6000;1;1;15;11;8,5;TRUE
6001;1;1;15;11;8,6;TRUE
6002;1;1;15;11;8,5;TRUE
6003;1;1;15;11;8,7;TRUE
6004;1;1;15;11;8,8;TRUE
6005;1;1;15;11;8,9;TRUE
6006;1;1;15;11;8,4;TRUE
6007;1;1;15;11;8,6;TRUE
6008;1;1;15;11;8,7;TRUE
6009;1;1;15;11;8,4;TRUE
6010;1;1;15;11;8,4;TRUE
6011;1;1;15;11;8,2;TRUE
6012;1;1;15;11;8,6;TRUE
6013;2;1;15;11;9,3;TRUE
6014;2;1;15;11;9,3;TRUE
6015;2;1;15;11;9,4;TRUE
6016;2;1;15;11;9,5;TRUE
6017;2;1;15;11;9,6;TRUE
6018;2;1;15;11;9,5;TRUE
6019;2;1;15;11;9,9;TRUE
6022;2;1;15;11;9,9;TRUE
6023;2;1;15;11;9,7;TRUE
6024;2;1;15;11;9,8;TRUE
6025;2;1;15;11;9,6;TRUE
6026;2;1;15;11;9,5;TRUE
6027;2;1;15;11;9,8;TRUE
6028;2;1;15;11;9,6;TRUE
6029;2;1;15;11;9,8;TRUE
6030;2;1;15;11;9,4;FALSE
6031;2;1;15;11;9,9;TRUE
6032;2;1;15;11;9,4;TRUE
6033;2;1;15;11;9,8;TRUE
6034;2;1;15;11;9,4;TRUE
6035;2;1;15;11;9,6;TRUE
6036;2;1;15;11;9,5;TRUE
6037;2;1;15;11;9,6;TRUE
6038;2;1;15;11;9,5;TRUE
6039;2;1;15;11;9,2;TRUE
6041;2;1;15;11;9,6;TRUE
6042;2;1;15;11;10;TRUE
6043;2;1;15;11;9,5;TRUE
6044;2;1;15;11;9,8;TRUE
6045;2;1;15;11;9,6;TRUE
6046;2;1;15;11;9,8;TRUE
6047;2;1;15;11;9,5;TRUE
6048;2;1;15;11;9,5;TRUE
6049;2;1;15;11;10,2;TRUE
6050;2;1;15;11;9,4;TRUE
6051;2;1;15;11;10;TRUE
6052;2;1;15;11;9,1;TRUE
6053;1;2;15;11;10,8;TRUE
6054;1;2;15;11;10,9;TRUE
6055;1;2;15;11;11,1;TRUE
6056;1;2;15;11;10,1;TRUE
6057;1;2;15;11;11,5;TRUE
6059;1;2;15;11;11,3;TRUE
6060;1;2;15;11;11,7;TRUE
6061;1;2;15;11;11;TRUE
6062;1;2;15;11;10,8;TRUE
6063;1;2;15;11;11;TRUE
6064;1;2;15;11;11,1;TRUE
6065;1;2;15;11;10,7;TRUE
6066;1;2;15;11;10,7;TRUE
6067;1;2;15;11;11,2;TRUE
6068;1;2;15;11;10,8;TRUE
6069;1;2;15;11;11,7;TRUE
6071;1;2;15;11;10;TRUE
6072;1;2;15;11;10,9;TRUE
6075;1;2;15;11;10,7;TRUE
6076;1;2;15;11;10,9;TRUE
6077;1;2;15;11;10,7;TRUE
6078;1;2;15;11;10,8;TRUE
6079;1;2;15;11;11,2;TRUE
6080;1;2;15;11;10,9;TRUE
6081;1;2;15;11;11,6;TRUE
6082;1;2;15;11;11,3;TRUE
6084;1;2;15;11;10,8;FALSE
6085;1;2;15;11;10,8;TRUE
6086;1;2;15;11;11,1;TRUE
6087;1;2;15;11;11,5;TRUE
6088;1;2;15;11;10,9;TRUE
6089;1;2;15;11;11,4;TRUE
6090;1;2;15;11;10,9;TRUE
6091;1;2;15;11;10,9;TRUE
6092;1;2;15;11;11;TRUE
6093;2;2;15;11;12,1;TRUE
6094;2;2;15;11;12,6;TRUE
6095;2;2;15;11;11,7;TRUE
6096;2;2;15;11;12,7;TRUE
6099;2;2;15;11;11,6;TRUE
6100;2;2;15;11;11,7;TRUE
6101;2;2;15;11;12,1;TRUE
6102;2;2;15;11;12,4;FALSE
6103;2;2;15;11;12,4;TRUE
6104;2;2;15;11;11,8;TRUE
6105;2;2;15;11;11,4;TRUE
6106;2;2;15;11;12,2;TRUE
6107;2;2;15;11;12,1;TRUE
6108;2;2;15;11;12,4;TRUE
6109;2;2;15;11;11,7;TRUE
6110;2;2;15;11;12,5;TRUE
6111;2;2;15;11;12,1;TRUE
6112;2;2;15;11;12,1;TRUE
6113;2;2;15;11;11,8;TRUE
6115;2;2;15;11;12,1;TRUE
6116;2;2;15;11;11,4;TRUE
6117;2;2;15;11;11,9;TRUE
6118;2;2;15;11;12,5;TRUE
6119;2;2;15;11;11,4;TRUE
6120;2;2;15;11;11,9;FALSE
6121;2;2;15;11;12;TRUE
6123;2;2;15;11;12,5;FALSE
6124;2;2;15;11;11,8;TRUE
6125;2;2;15;11;11,3;TRUE
6126;2;2;15;11;11,8;TRUE
6127;2;2;15;11;12,4;TRUE
6128;2;2;15;11;11,5;TRUE
6129;2;2;15;11;12;TRUE
6130;2;2;15;11;11,8;TRUE
6131;2;2;15;11;12,3;TRUE
6132;2;2;15;11;11,9;TRUE
3743;1;1;1;12;8,7;FALSE
3745;1;1;1;12;8,8;FALSE
3775;2;1;1;12;10;TRUE
3789;2;1;1;12;9,7;TRUE
3806;2;1;1;12;9,6;FALSE
3816;1;2;1;12;10,8;FALSE
3838;1;2;1;12;11;FALSE
3846;1;2;1;12;11,3;FALSE
3847;1;2;1;12;11,4;FALSE
3869;2;2;1;12;12,4;FALSE
3886;2;2;1;12;12;FALSE
3888;2;2;1;12;11,9;FALSE
4078;1;1;3;12;8,7;TRUE
4213;1;1;4;12;8,2;TRUE
4214;1;1;4;12;9;TRUE
4215;1;1;4;12;8,5;TRUE
4216;1;1;4;12;8,5;TRUE
4217;1;1;4;12;8,9;TRUE
4218;1;1;4;12;8,9;TRUE
4219;1;1;4;12;8,6;TRUE
4220;1;1;4;12;8,5;TRUE
4221;1;1;4;12;8,4;TRUE
4222;1;1;4;12;8,5;FALSE
4223;1;1;4;12;8,4;TRUE
4224;1;1;4;12;8,8;TRUE
4225;1;1;4;12;8,9;TRUE
4226;1;1;4;12;8,3;TRUE
4227;1;1;4;12;8,7;TRUE
4228;1;1;4;12;8,6;TRUE
4230;1;1;4;12;8,8;TRUE
4231;1;1;4;12;8,3;TRUE
4232;1;1;4;12;8,5;TRUE
4233;1;1;4;12;8,5;TRUE
4234;1;1;4;12;8,6;TRUE
4235;1;1;4;12;8,5;TRUE
4236;1;1;4;12;9,1;TRUE
4237;1;1;4;12;8,7;TRUE
4238;1;1;4;12;8,4;TRUE
4239;1;1;4;12;8,7;TRUE
4240;1;1;4;12;8,8;TRUE
4241;1;1;4;12;8,2;TRUE
4242;1;1;4;12;8,4;TRUE
4243;1;1;4;12;8,5;TRUE
4244;1;1;4;12;8,8;TRUE
4245;1;1;4;12;8,9;TRUE
4246;1;1;4;12;8,7;TRUE
4247;1;1;4;12;8,5;TRUE
4248;1;1;4;12;8,5;FALSE
4249;1;1;4;12;8,5;TRUE
4250;1;1;4;12;8,7;TRUE
4251;1;1;4;12;8,4;TRUE
4252;1;1;4;12;8,5;TRUE
4253;2;1;4;12;10,2;TRUE
4254;2;1;4;12;9,7;FALSE
4255;2;1;4;12;10;TRUE
4256;2;1;4;12;9,3;TRUE
4257;2;1;4;12;9,3;TRUE
4258;2;1;4;12;10,1;TRUE
4259;2;1;4;12;10,2;TRUE
4260;2;1;4;12;10;TRUE
4261;2;1;4;12;9,6;TRUE
4262;2;1;4;12;10,1;FALSE
4263;2;1;4;12;9,4;TRUE
4264;2;1;4;12;9,6;TRUE
4265;2;1;4;12;9,9;TRUE
4266;2;1;4;12;9,7;TRUE
4267;2;1;4;12;10,1;TRUE
4268;2;1;4;12;9,7;TRUE
4269;2;1;4;12;9,3;TRUE
4270;2;1;4;12;9,6;TRUE
4271;2;1;4;12;10;TRUE
4272;2;1;4;12;9,9;TRUE
4273;2;1;4;12;9,1;TRUE
4274;2;1;4;12;9,8;TRUE
4275;2;1;4;12;9,3;TRUE
4276;2;1;4;12;9,6;TRUE
4277;2;1;4;12;9,7;TRUE
4278;2;1;4;12;9,6;TRUE
4279;2;1;4;12;9,6;TRUE
4281;2;1;4;12;9,6;TRUE
4282;2;1;4;12;9,9;TRUE
4283;2;1;4;12;9,9;TRUE
4284;2;1;4;12;10,1;FALSE
4285;2;1;4;12;8,9;TRUE
4286;2;1;4;12;9,2;TRUE
4287;2;1;4;12;9,8;TRUE
4288;2;1;4;12;9,7;TRUE
4289;2;1;4;12;9,3;TRUE
4290;2;1;4;12;9,6;TRUE
4291;2;1;4;12;9,4;TRUE
4292;2;1;4;12;9,5;TRUE
4293;1;2;4;12;11,5;TRUE
4294;1;2;4;12;11,3;TRUE
4295;1;2;4;12;11,1;TRUE
4296;1;2;4;12;10,9;TRUE
4297;1;2;4;12;11,1;TRUE
4298;1;2;4;12;10,9;TRUE
4299;1;2;4;12;10,8;TRUE
4300;1;2;4;12;11,2;TRUE
4301;1;2;4;12;11,1;TRUE
4302;1;2;4;12;11;TRUE
4303;1;2;4;12;10,6;TRUE
4304;1;2;4;12;11,7;TRUE
4305;1;2;4;12;10,7;TRUE
4306;1;2;4;12;10,6;TRUE
4307;1;2;4;12;10,9;TRUE
4308;1;2;4;12;10,7;TRUE
4309;1;2;4;12;11;TRUE
4310;1;2;4;12;10,9;TRUE
4311;1;2;4;12;11,2;TRUE
4312;1;2;4;12;10,8;TRUE
4313;1;2;4;12;11,4;TRUE
4314;1;2;4;12;11,1;TRUE
4315;1;2;4;12;11,6;TRUE
4316;1;2;4;12;10,8;TRUE
4317;1;2;4;12;10,4;TRUE
4318;1;2;4;12;11;TRUE
4319;1;2;4;12;11,4;FALSE
4320;1;2;4;12;11,1;TRUE
4322;1;2;4;12;11;TRUE
4323;1;2;4;12;10,9;TRUE
4324;1;2;4;12;11,2;TRUE
4325;1;2;4;12;11,2;FALSE
4326;1;2;4;12;10,8;TRUE
4327;1;2;4;12;10,9;TRUE
4328;1;2;4;12;11,4;FALSE
4329;1;2;4;12;10,8;TRUE
4330;1;2;4;12;11;TRUE
4331;1;2;4;12;11;TRUE
4332;1;2;4;12;10,8;TRUE
4333;2;2;4;12;11,6;TRUE
4334;2;2;4;12;11,8;TRUE
4335;2;2;4;12;11,7;TRUE
4336;2;2;4;12;11,3;TRUE
4337;2;2;4;12;11,4;TRUE
4338;2;2;4;12;11,7;TRUE
4339;2;2;4;12;12,3;TRUE
4340;2;2;4;12;12,4;TRUE
4341;2;2;4;12;12;TRUE
4342;2;2;4;12;12,4;TRUE
4343;2;2;4;12;12,5;FALSE
4345;2;2;4;12;11,1;TRUE
4346;2;2;4;12;11,8;TRUE
4347;2;2;4;12;12;TRUE
4348;2;2;4;12;11,6;TRUE
4349;2;2;4;12;12,1;TRUE
4350;2;2;4;12;11,6;TRUE
4351;2;2;4;12;12,2;TRUE
4352;2;2;4;12;11,9;TRUE
4353;2;2;4;12;11,7;TRUE
4354;2;2;4;12;12;TRUE
4355;2;2;4;12;12,1;TRUE
4356;2;2;4;12;11,4;TRUE
4357;2;2;4;12;13,2;TRUE
4358;2;2;4;12;11,7;TRUE
4359;2;2;4;12;12;TRUE
4360;2;2;4;12;11,5;TRUE
4361;2;2;4;12;12,1;TRUE
4362;2;2;4;12;11,3;FALSE
4363;2;2;4;12;12,5;TRUE
4364;2;2;4;12;12;TRUE
4365;2;2;4;12;12,6;TRUE
4366;2;2;4;12;12,4;TRUE
4367;2;2;4;12;11,7;TRUE
4368;2;2;4;12;11,5;TRUE
4369;2;2;4;12;12,2;TRUE
4370;2;2;4;12;11,8;TRUE
4371;2;2;4;12;12;TRUE
4372;2;2;4;12;12,5;TRUE
4373;1;1;5;12;8,5;TRUE
4374;1;1;5;12;8,4;TRUE
4375;1;1;5;12;8,5;TRUE
4376;1;1;5;12;8,6;TRUE
4377;1;1;5;12;8,4;TRUE
4378;1;1;5;12;8,4;TRUE
4379;1;1;5;12;8,4;TRUE
4380;1;1;5;12;7,9;TRUE
4381;1;1;5;12;8,7;TRUE
4382;1;1;5;12;8,6;TRUE
4383;1;1;5;12;8,6;TRUE
4384;1;1;5;12;8,7;TRUE
4385;1;1;5;12;8,5;TRUE
4386;1;1;5;12;8,3;TRUE
4387;1;1;5;12;8,4;TRUE
4388;1;1;5;12;8,3;TRUE
4389;1;1;5;12;8,4;TRUE
4390;1;1;5;12;8,2;TRUE
4391;1;1;5;12;8,6;TRUE
4392;1;1;5;12;8,6;TRUE
4393;1;1;5;12;8,7;TRUE
4394;1;1;5;12;8,7;TRUE
4395;1;1;5;12;9;TRUE
4396;1;1;5;12;8;TRUE
4397;1;1;5;12;8,3;TRUE
4398;1;1;5;12;8,9;TRUE
4399;1;1;5;12;8,5;TRUE
4400;1;1;5;12;8,6;TRUE
4401;1;1;5;12;8,5;TRUE
4402;1;1;5;12;9,1;TRUE
4403;1;1;5;12;8,7;TRUE
4404;1;1;5;12;8,6;TRUE
4405;1;1;5;12;8,4;TRUE
4406;1;1;5;12;8,3;TRUE
4407;1;1;5;12;8,5;TRUE
4408;1;1;5;12;8,5;TRUE
4409;1;1;5;12;8,1;TRUE
4410;1;1;5;12;8,6;TRUE
4411;1;1;5;12;8,3;TRUE
4412;1;1;5;12;8,1;TRUE
4413;2;1;5;12;9,9;TRUE
4414;2;1;5;12;9,1;TRUE
4415;2;1;5;12;10;TRUE
4416;2;1;5;12;8,8;TRUE
4417;2;1;5;12;9,3;TRUE
4418;2;1;5;12;9,5;TRUE
4419;2;1;5;12;9,5;TRUE
4420;2;1;5;12;9,2;TRUE
4421;2;1;5;12;9,3;TRUE
4422;2;1;5;12;9,3;TRUE
4423;2;1;5;12;9,7;TRUE
4424;2;1;5;12;9,3;TRUE
4425;2;1;5;12;9,6;TRUE
4426;2;1;5;12;9,5;TRUE
4427;2;1;5;12;9,4;TRUE
4428;2;1;5;12;9,2;TRUE
4429;2;1;5;12;9,5;TRUE
4430;2;1;5;12;9,6;TRUE
4431;2;1;5;12;9,5;TRUE
4432;2;1;5;12;9,3;TRUE
4433;2;1;5;12;10,3;TRUE
4434;2;1;5;12;9,5;TRUE
